# BUSCO version is: 5.4.4 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
111949at3193	Duplicated	IDmodified-transcript-335303	552.9	269	https://www.orthodb.org/v10?query=111949at3193	protein TRIGALACTOSYLDIACYLGLYCEROL 3, chloroplastic
111949at3193	Duplicated	MSTRG.8334.2.p1	534.6	261	https://www.orthodb.org/v10?query=111949at3193	protein TRIGALACTOSYLDIACYLGLYCEROL 3, chloroplastic
112185at3193	Complete	IDmodified-transcript-39548	696.6	366	https://www.orthodb.org/v10?query=112185at3193	Protein of unknown function DUF1350
112291at3193	Duplicated	IDmodified-transcript-19670	501.1	257	https://www.orthodb.org/v10?query=112291at3193	Pectinesterase
112291at3193	Duplicated	IDmodified-transcript-106588	495.6	257	https://www.orthodb.org/v10?query=112291at3193	Pectinesterase
112507at3193	Duplicated	DEINVI_00027.291892.1.p1	515.0	345	https://www.orthodb.org/v10?query=112507at3193	DnaJ domain
112507at3193	Duplicated	IDmodified-transcript-41887	515.0	345	https://www.orthodb.org/v10?query=112507at3193	DnaJ domain
112507at3193	Duplicated	MSTRG.40543.1.p1	515.0	345	https://www.orthodb.org/v10?query=112507at3193	DnaJ domain
112609at3193	Duplicated	DEINVI_00025.270699.0.p1	386.0	317	https://www.orthodb.org/v10?query=112609at3193	F-box/kelch-repeat protein OR23
112609at3193	Duplicated	g9788.t1	386.0	317	https://www.orthodb.org/v10?query=112609at3193	F-box/kelch-repeat protein OR23
112709at3193	Complete	IDmodified-transcript-298	701.3	512	https://www.orthodb.org/v10?query=112709at3193	uncharacterized protein LOC110911356
112828at3193	Duplicated	IDmodified-transcript-2542	479.2	332	https://www.orthodb.org/v10?query=112828at3193	uncharacterized protein At2g39910
112828at3193	Duplicated	IDmodified-transcript-75719	411.7	293	https://www.orthodb.org/v10?query=112828at3193	uncharacterized protein At2g39910
113209at3193	Missing
113230at3193	Duplicated	IDmodified-transcript-81922	611.8	346	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113230at3193	Duplicated	IDmodified-transcript-96180	611.8	346	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113230at3193	Duplicated	IDmodified-transcript-106066	611.2	346	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113230at3193	Duplicated	IDmodified-transcript-120247	611.2	346	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113230at3193	Duplicated	IDmodified-transcript-45919	611.1	346	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113230at3193	Duplicated	IDmodified-transcript-47689	611.1	346	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113230at3193	Duplicated	IDmodified-transcript-254065	608.9	342	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113230at3193	Duplicated	IDmodified-transcript-298207	608.9	342	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113230at3193	Duplicated	IDmodified-transcript-254066	608.2	342	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113230at3193	Duplicated	IDmodified-transcript-298208	608.2	342	https://www.orthodb.org/v10?query=113230at3193	Ubiquitin domain
113276at3193	Duplicated	IDmodified-transcript-98689	495.3	277	https://www.orthodb.org/v10?query=113276at3193	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
113276at3193	Duplicated	g9330.t2	494.9	277	https://www.orthodb.org/v10?query=113276at3193	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
113276at3193	Duplicated	g9330.t4	494.8	277	https://www.orthodb.org/v10?query=113276at3193	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
113276at3193	Duplicated	g9565.t3	494.5	277	https://www.orthodb.org/v10?query=113276at3193	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
113276at3193	Duplicated	IDmodified-transcript-467957	491.8	277	https://www.orthodb.org/v10?query=113276at3193	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
113276at3193	Duplicated	IDmodified-transcript-119997	483.2	270	https://www.orthodb.org/v10?query=113276at3193	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
113485at3193	Duplicated	IDmodified-transcript-220543	356.2	268	https://www.orthodb.org/v10?query=113485at3193	VAN3-binding protein-like
113485at3193	Duplicated	IDmodified-transcript-220544	355.6	268	https://www.orthodb.org/v10?query=113485at3193	VAN3-binding protein-like
113485at3193	Duplicated	IDmodified-transcript-94028	355.6	268	https://www.orthodb.org/v10?query=113485at3193	VAN3-binding protein-like
113485at3193	Duplicated	IDmodified-transcript-145566	315.3	269	https://www.orthodb.org/v10?query=113485at3193	VAN3-binding protein-like
113485at3193	Duplicated	IDmodified-transcript-388	313.8	269	https://www.orthodb.org/v10?query=113485at3193	VAN3-binding protein-like
113485at3193	Duplicated	IDmodified-transcript-60931	305.8	260	https://www.orthodb.org/v10?query=113485at3193	VAN3-binding protein-like
113514at3193	Duplicated	MSTRG.882.1.p1	494.7	292	https://www.orthodb.org/v10?query=113514at3193	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
113514at3193	Duplicated	g1001.t1	494.7	292	https://www.orthodb.org/v10?query=113514at3193	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
113571at3193	Duplicated	IDmodified-transcript-337365	293.0	258	https://www.orthodb.org/v10?query=113571at3193	PLAT/LH2 domain containing protein
113571at3193	Duplicated	g1088.t3	262.9	259	https://www.orthodb.org/v10?query=113571at3193	PLAT/LH2 domain containing protein
113591at3193	Duplicated	IDmodified-transcript-73763	530.6	334	https://www.orthodb.org/v10?query=113591at3193	AAR2, C-terminal
113591at3193	Duplicated	g23531.t2	529.2	329	https://www.orthodb.org/v10?query=113591at3193	AAR2, C-terminal
113591at3193	Duplicated	g23531.t3	529.1	329	https://www.orthodb.org/v10?query=113591at3193	AAR2, C-terminal
113591at3193	Duplicated	IDmodified-transcript-33061	528.8	334	https://www.orthodb.org/v10?query=113591at3193	AAR2, C-terminal
113591at3193	Duplicated	MSTRG.34924.1.p1	525.2	334	https://www.orthodb.org/v10?query=113591at3193	AAR2, C-terminal
113591at3193	Duplicated	g23528.t2	525.2	334	https://www.orthodb.org/v10?query=113591at3193	AAR2, C-terminal
113591at3193	Duplicated	g23528.t1	524.5	329	https://www.orthodb.org/v10?query=113591at3193	AAR2, C-terminal
113591at3193	Duplicated	g23528.t3	523.7	329	https://www.orthodb.org/v10?query=113591at3193	AAR2, C-terminal
113683at3193	Duplicated	IDmodified-transcript-255074	556.1	294	https://www.orthodb.org/v10?query=113683at3193	Alpha/Beta hydrolase fold
113683at3193	Duplicated	MSTRG.21323.1.p1	491.9	263	https://www.orthodb.org/v10?query=113683at3193	Alpha/Beta hydrolase fold
113964at3193	Duplicated	IDmodified-transcript-237398	555.5	269	https://www.orthodb.org/v10?query=113964at3193	WD40-repeat-containing domain
113964at3193	Duplicated	IDmodified-transcript-28668	536.6	255	https://www.orthodb.org/v10?query=113964at3193	WD40-repeat-containing domain
114122at3193	Duplicated	IDmodified-transcript-139024	516.1	304	https://www.orthodb.org/v10?query=114122at3193	PPM-type phosphatase domain
114122at3193	Duplicated	g305.t3	462.8	270	https://www.orthodb.org/v10?query=114122at3193	PPM-type phosphatase domain
114122at3193	Duplicated	IDmodified-transcript-170123	444.1	259	https://www.orthodb.org/v10?query=114122at3193	PPM-type phosphatase domain
114237at3193	Duplicated	IDmodified-transcript-1589	622.8	378	https://www.orthodb.org/v10?query=114237at3193	pentatricopeptide repeat-containing protein PNM1, mitochondrial
114237at3193	Duplicated	g319.t1	619.0	378	https://www.orthodb.org/v10?query=114237at3193	pentatricopeptide repeat-containing protein PNM1, mitochondrial
114367at3193	Complete	IDmodified-transcript-7585	399.9	292	https://www.orthodb.org/v10?query=114367at3193	WD40/YVTN repeat-like-containing domain superfamily
114420at3193	Duplicated	IDmodified-transcript-354192	499.8	312	https://www.orthodb.org/v10?query=114420at3193	Leucine-rich repeat
114420at3193	Duplicated	IDmodified-transcript-302425	499.8	312	https://www.orthodb.org/v10?query=114420at3193	Leucine-rich repeat
114420at3193	Duplicated	g9209.t2	499.7	312	https://www.orthodb.org/v10?query=114420at3193	Leucine-rich repeat
114420at3193	Duplicated	IDmodified-transcript-354191	499.3	312	https://www.orthodb.org/v10?query=114420at3193	Leucine-rich repeat
114533at3193	Duplicated	DEINVI_00020.214290.0.p1	520.9	298	https://www.orthodb.org/v10?query=114533at3193	peroxisome biogenesis factor 10
114533at3193	Duplicated	IDmodified-transcript-23425	520.9	298	https://www.orthodb.org/v10?query=114533at3193	peroxisome biogenesis factor 10
114533at3193	Duplicated	MSTRG.29242.1.p1	520.9	298	https://www.orthodb.org/v10?query=114533at3193	peroxisome biogenesis factor 10
114533at3193	Duplicated	g9628.t2	520.5	294	https://www.orthodb.org/v10?query=114533at3193	peroxisome biogenesis factor 10
114571at3193	Duplicated	IDmodified-transcript-202072	479.8	305	https://www.orthodb.org/v10?query=114571at3193	zinc finger HIT domain-containing protein 2
114571at3193	Duplicated	g9059.t3	478.1	305	https://www.orthodb.org/v10?query=114571at3193	zinc finger HIT domain-containing protein 2
114571at3193	Duplicated	g9059.t2	476.8	305	https://www.orthodb.org/v10?query=114571at3193	zinc finger HIT domain-containing protein 2
115044at3193	Duplicated	IDmodified-transcript-290947	374.7	232	https://www.orthodb.org/v10?query=115044at3193	Peptidyl-prolyl cis-trans isomerase
115044at3193	Duplicated	IDmodified-transcript-20115	374.7	232	https://www.orthodb.org/v10?query=115044at3193	Peptidyl-prolyl cis-trans isomerase
115044at3193	Duplicated	IDmodified-transcript-254453	374.5	232	https://www.orthodb.org/v10?query=115044at3193	Peptidyl-prolyl cis-trans isomerase
115044at3193	Duplicated	IDmodified-transcript-150805	374.1	232	https://www.orthodb.org/v10?query=115044at3193	Peptidyl-prolyl cis-trans isomerase
115172at3193	Duplicated	DEINVI_00027.281600.0.p1	525.6	273	https://www.orthodb.org/v10?query=115172at3193	Protein phosphatase methylesterase 1
115172at3193	Duplicated	IDmodified-transcript-42925	525.6	273	https://www.orthodb.org/v10?query=115172at3193	Protein phosphatase methylesterase 1
115172at3193	Duplicated	MSTRG.38788.1.p1	525.6	273	https://www.orthodb.org/v10?query=115172at3193	Protein phosphatase methylesterase 1
115278at3193	Duplicated	DEINVI_00018.186512.0.p1	497.5	318	https://www.orthodb.org/v10?query=115278at3193	BRCA1-A complex subunit BRE
115278at3193	Duplicated	IDmodified-transcript-25432	497.5	318	https://www.orthodb.org/v10?query=115278at3193	BRCA1-A complex subunit BRE
115278at3193	Duplicated	MSTRG.24677.1.p1	497.5	318	https://www.orthodb.org/v10?query=115278at3193	BRCA1-A complex subunit BRE
115377at3193	Complete	g1947.t2	540.6	302	https://www.orthodb.org/v10?query=115377at3193	ATP-dependent zinc metalloprotease
115437at3193	Duplicated	DEINVI_00019.191878.4.p1	413.1	259	https://www.orthodb.org/v10?query=115437at3193	mRNA cap guanine-N7 methyltransferase 2 isoform X1
115437at3193	Duplicated	IDmodified-transcript-29018	413.1	259	https://www.orthodb.org/v10?query=115437at3193	mRNA cap guanine-N7 methyltransferase 2 isoform X1
115437at3193	Duplicated	MSTRG.25599.1.p1	413.1	259	https://www.orthodb.org/v10?query=115437at3193	mRNA cap guanine-N7 methyltransferase 2 isoform X1
115437at3193	Duplicated	IDmodified-transcript-87977	356.4	259	https://www.orthodb.org/v10?query=115437at3193	mRNA cap guanine-N7 methyltransferase 2 isoform X1
115533at3193	Complete	IDmodified-transcript-22623	530.3	317	https://www.orthodb.org/v10?query=115533at3193	Ribosome biogenesis GTPase RsgA
115537at3193	Duplicated	DEINVI_00014.136549.0.p1	587.1	341	https://www.orthodb.org/v10?query=115537at3193	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
115537at3193	Duplicated	IDmodified-transcript-20433	587.1	341	https://www.orthodb.org/v10?query=115537at3193	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
115592at3193	Duplicated	IDmodified-transcript-5743	1013.1	762	https://www.orthodb.org/v10?query=115592at3193	HEAT repeat-containing protein 6 isoform X1
115592at3193	Duplicated	MSTRG.7003.1.p1	1013.1	762	https://www.orthodb.org/v10?query=115592at3193	HEAT repeat-containing protein 6 isoform X1
115592at3193	Duplicated	g3840.t2	934.3	686	https://www.orthodb.org/v10?query=115592at3193	HEAT repeat-containing protein 6 isoform X1
115592at3193	Duplicated	IDmodified-transcript-70130	890.0	682	https://www.orthodb.org/v10?query=115592at3193	HEAT repeat-containing protein 6 isoform X1
115652at3193	Duplicated	DEINVI_00014.137145.0.p1	394.3	267	https://www.orthodb.org/v10?query=115652at3193	protein SEH1
115652at3193	Duplicated	IDmodified-transcript-21273	394.3	267	https://www.orthodb.org/v10?query=115652at3193	protein SEH1
115652at3193	Duplicated	MSTRG.17117.1.p1	394.3	267	https://www.orthodb.org/v10?query=115652at3193	protein SEH1
115681at3193	Missing
115901at3193	Duplicated	IDmodified-transcript-181567	457.8	287	https://www.orthodb.org/v10?query=115901at3193	Glutamate NMDA receptor subunit epsilon-1, putative (DUF3598)
115901at3193	Duplicated	IDmodified-transcript-86341	453.4	287	https://www.orthodb.org/v10?query=115901at3193	Glutamate NMDA receptor subunit epsilon-1, putative (DUF3598)
115901at3193	Duplicated	g4718.t2	411.7	257	https://www.orthodb.org/v10?query=115901at3193	Glutamate NMDA receptor subunit epsilon-1, putative (DUF3598)
115901at3193	Duplicated	IDmodified-transcript-86342	405.7	287	https://www.orthodb.org/v10?query=115901at3193	Glutamate NMDA receptor subunit epsilon-1, putative (DUF3598)
115953at3193	Missing
116175at3193	Complete	IDmodified-transcript-40733	435.8	532	https://www.orthodb.org/v10?query=116175at3193	protein gamma response 1
116353at3193	Duplicated	IDmodified-transcript-89884	549.3	306	https://www.orthodb.org/v10?query=116353at3193	Armadillo-type fold
116353at3193	Duplicated	IDmodified-transcript-707	548.4	306	https://www.orthodb.org/v10?query=116353at3193	Armadillo-type fold
116353at3193	Duplicated	MSTRG.4513.1.p1	548.4	306	https://www.orthodb.org/v10?query=116353at3193	Armadillo-type fold
116353at3193	Duplicated	IDmodified-transcript-165146	547.0	304	https://www.orthodb.org/v10?query=116353at3193	Armadillo-type fold
116353at3193	Duplicated	IDmodified-transcript-76496	534.3	306	https://www.orthodb.org/v10?query=116353at3193	Armadillo-type fold
116353at3193	Duplicated	IDmodified-transcript-76495	485.0	265	https://www.orthodb.org/v10?query=116353at3193	Armadillo-type fold
116432at3193	Missing
116868at3193	Duplicated	DEINVI_00020.206511.0.p1	443.1	241	https://www.orthodb.org/v10?query=116868at3193	G-protein coupled receptor 1
116868at3193	Duplicated	IDmodified-transcript-23905	443.1	241	https://www.orthodb.org/v10?query=116868at3193	G-protein coupled receptor 1
116868at3193	Duplicated	MSTRG.27893.1.p1	443.1	241	https://www.orthodb.org/v10?query=116868at3193	G-protein coupled receptor 1
116963at3193	Duplicated	MSTRG.45637.1.p1	422.0	267	https://www.orthodb.org/v10?query=116963at3193	DHH phosphoesterase superfamily
116963at3193	Duplicated	IDmodified-transcript-54995	421.6	267	https://www.orthodb.org/v10?query=116963at3193	DHH phosphoesterase superfamily
116963at3193	Duplicated	DEINVI_00019.205281.2.p1	418.0	267	https://www.orthodb.org/v10?query=116963at3193	DHH phosphoesterase superfamily
116963at3193	Duplicated	IDmodified-transcript-28380	417.8	267	https://www.orthodb.org/v10?query=116963at3193	DHH phosphoesterase superfamily
117028at3193	Duplicated	g2718.t2	538.6	300	https://www.orthodb.org/v10?query=117028at3193	Histone deacetylase
117028at3193	Duplicated	g2718.t3	499.1	300	https://www.orthodb.org/v10?query=117028at3193	Histone deacetylase
117072at3193	Duplicated	g24861.t1	480.4	317	https://www.orthodb.org/v10?query=117072at3193	adenine DNA glycosylase
117072at3193	Duplicated	g24861.t3	480.3	316	https://www.orthodb.org/v10?query=117072at3193	adenine DNA glycosylase
117072at3193	Duplicated	g24861.t2	480.1	315	https://www.orthodb.org/v10?query=117072at3193	adenine DNA glycosylase
117318at3193	Duplicated	g3274.t2	301.5	214	https://www.orthodb.org/v10?query=117318at3193	glutamyl-tRNA reductase-binding protein, chloroplastic
117318at3193	Duplicated	IDmodified-transcript-191765	300.2	214	https://www.orthodb.org/v10?query=117318at3193	glutamyl-tRNA reductase-binding protein, chloroplastic
117318at3193	Duplicated	IDmodified-transcript-21664	300.2	214	https://www.orthodb.org/v10?query=117318at3193	glutamyl-tRNA reductase-binding protein, chloroplastic
117321at3193	Duplicated	IDmodified-transcript-69950	519.2	277	https://www.orthodb.org/v10?query=117321at3193	putative deoxyribonuclease TATDN1
117321at3193	Duplicated	IDmodified-transcript-67234	516.3	277	https://www.orthodb.org/v10?query=117321at3193	putative deoxyribonuclease TATDN1
117785at3193	Duplicated	IDmodified-transcript-66484	529.6	310	https://www.orthodb.org/v10?query=117785at3193	probable isoaspartyl peptidase/L-asparaginase 3 isoform X1
117785at3193	Duplicated	MSTRG.25133.1.p1	529.6	310	https://www.orthodb.org/v10?query=117785at3193	probable isoaspartyl peptidase/L-asparaginase 3 isoform X1
117788at3193	Duplicated	DEINVI_00025.265527.8.p1	400.0	306	https://www.orthodb.org/v10?query=117788at3193	Leucine-rich repeat
117788at3193	Duplicated	MSTRG.35729.1.p1	400.0	306	https://www.orthodb.org/v10?query=117788at3193	Leucine-rich repeat
117788at3193	Duplicated	g24612.t1	400.0	306	https://www.orthodb.org/v10?query=117788at3193	Leucine-rich repeat
117788at3193	Duplicated	g24613.t1	400.0	306	https://www.orthodb.org/v10?query=117788at3193	Leucine-rich repeat
117882at3193	Complete	g5583.t1	491.5	332	https://www.orthodb.org/v10?query=117882at3193	FAD dependent oxidoreductase
118094at3193	Duplicated	IDmodified-transcript-13033	512.8	275	https://www.orthodb.org/v10?query=118094at3193	ubiquitin-like domain-containing CTD phosphatase
118094at3193	Duplicated	MSTRG.13613.1.p1	512.8	275	https://www.orthodb.org/v10?query=118094at3193	ubiquitin-like domain-containing CTD phosphatase
118287at3193	Duplicated	IDmodified-transcript-359146	408.8	225	https://www.orthodb.org/v10?query=118287at3193	Uracil-DNA glycosylase
118287at3193	Duplicated	IDmodified-transcript-359147	405.1	225	https://www.orthodb.org/v10?query=118287at3193	Uracil-DNA glycosylase
118313at3193	Duplicated	IDmodified-transcript-129419	545.2	309	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118313at3193	Duplicated	IDmodified-transcript-205220	545.2	309	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118313at3193	Duplicated	IDmodified-transcript-26732	544.2	309	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118313at3193	Duplicated	IDmodified-transcript-129418	542.3	309	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118313at3193	Duplicated	IDmodified-transcript-75145	542.2	309	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118313at3193	Duplicated	IDmodified-transcript-106219	487.3	307	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118313at3193	Duplicated	IDmodified-transcript-24344	485.3	307	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118313at3193	Duplicated	IDmodified-transcript-82965	471.0	289	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118313at3193	Duplicated	IDmodified-transcript-78361	471.0	289	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118313at3193	Duplicated	IDmodified-transcript-80253	470.9	289	https://www.orthodb.org/v10?query=118313at3193	quinone oxidoreductase-like protein 2 homolog
118398at3193	Duplicated	IDmodified-transcript-2274	558.8	359	https://www.orthodb.org/v10?query=118398at3193	Cytoplasmic tRNA 2-thiolation protein 2
118398at3193	Duplicated	IDmodified-transcript-428118	558.7	359	https://www.orthodb.org/v10?query=118398at3193	Cytoplasmic tRNA 2-thiolation protein 2
118398at3193	Duplicated	IDmodified-transcript-186393	558.6	359	https://www.orthodb.org/v10?query=118398at3193	Cytoplasmic tRNA 2-thiolation protein 2
118398at3193	Duplicated	IDmodified-transcript-280457	558.3	359	https://www.orthodb.org/v10?query=118398at3193	Cytoplasmic tRNA 2-thiolation protein 2
118398at3193	Duplicated	IDmodified-transcript-110031	558.2	359	https://www.orthodb.org/v10?query=118398at3193	Cytoplasmic tRNA 2-thiolation protein 2
118398at3193	Duplicated	IDmodified-transcript-338838	557.9	359	https://www.orthodb.org/v10?query=118398at3193	Cytoplasmic tRNA 2-thiolation protein 2
118639at3193	Duplicated	DEINVI_00023.231961.4.p1	371.4	264	https://www.orthodb.org/v10?query=118639at3193	protein N-terminal asparagine amidohydrolase
118639at3193	Duplicated	IDmodified-transcript-90910	371.4	264	https://www.orthodb.org/v10?query=118639at3193	protein N-terminal asparagine amidohydrolase
118639at3193	Duplicated	IDmodified-transcript-90913	368.4	264	https://www.orthodb.org/v10?query=118639at3193	protein N-terminal asparagine amidohydrolase
118639at3193	Duplicated	IDmodified-transcript-364097	359.5	264	https://www.orthodb.org/v10?query=118639at3193	protein N-terminal asparagine amidohydrolase
118755at3193	Duplicated	IDmodified-transcript-68561	398.4	246	https://www.orthodb.org/v10?query=118755at3193	tRNA binding
118755at3193	Duplicated	IDmodified-transcript-128861	398.0	246	https://www.orthodb.org/v10?query=118755at3193	tRNA binding
119040at3193	Duplicated	IDmodified-transcript-71071	542.5	295	https://www.orthodb.org/v10?query=119040at3193	Peptide chain release factor 1
119040at3193	Duplicated	g10529.t2	542.4	310	https://www.orthodb.org/v10?query=119040at3193	Peptide chain release factor 1
119040at3193	Duplicated	IDmodified-transcript-3799	542.0	310	https://www.orthodb.org/v10?query=119040at3193	Peptide chain release factor 1
119040at3193	Duplicated	IDmodified-transcript-157206	529.9	278	https://www.orthodb.org/v10?query=119040at3193	Peptide chain release factor 1
119040at3193	Duplicated	IDmodified-transcript-122516	528.5	277	https://www.orthodb.org/v10?query=119040at3193	Peptide chain release factor 1
119090at3193	Duplicated	DEINVI_00015.151928.7.p1	481.2	288	https://www.orthodb.org/v10?query=119090at3193	Formyl transferase, C-terminal
119090at3193	Duplicated	IDmodified-transcript-116807	481.2	288	https://www.orthodb.org/v10?query=119090at3193	Formyl transferase, C-terminal
119090at3193	Duplicated	MSTRG.19845.1.p1	481.2	288	https://www.orthodb.org/v10?query=119090at3193	Formyl transferase, C-terminal
119090at3193	Duplicated	IDmodified-transcript-116806	465.2	288	https://www.orthodb.org/v10?query=119090at3193	Formyl transferase, C-terminal
119120at3193	Duplicated	MSTRG.26046.1.p1	668.8	375	https://www.orthodb.org/v10?query=119120at3193	uncharacterized RNA methyltransferase pc1998
119120at3193	Duplicated	IDmodified-transcript-284189	642.2	376	https://www.orthodb.org/v10?query=119120at3193	uncharacterized RNA methyltransferase pc1998
119120at3193	Duplicated	IDmodified-transcript-22977	613.6	375	https://www.orthodb.org/v10?query=119120at3193	uncharacterized RNA methyltransferase pc1998
119341at3193	Duplicated	IDmodified-transcript-118709	506.0	250	https://www.orthodb.org/v10?query=119341at3193	1,4-dihydroxy-2-naphthoyl-CoA synthase
119341at3193	Duplicated	IDmodified-transcript-185513	505.8	250	https://www.orthodb.org/v10?query=119341at3193	1,4-dihydroxy-2-naphthoyl-CoA synthase
119341at3193	Duplicated	MSTRG.24102.1.p1	505.8	250	https://www.orthodb.org/v10?query=119341at3193	1,4-dihydroxy-2-naphthoyl-CoA synthase
119341at3193	Duplicated	IDmodified-transcript-87144	499.9	243	https://www.orthodb.org/v10?query=119341at3193	1,4-dihydroxy-2-naphthoyl-CoA synthase
119367at3193	Duplicated	IDmodified-transcript-26676	520.1	284	https://www.orthodb.org/v10?query=119367at3193	Cysteine peptidase, cysteine active site
119367at3193	Duplicated	IDmodified-transcript-230714	518.9	283	https://www.orthodb.org/v10?query=119367at3193	Cysteine peptidase, cysteine active site
119367at3193	Duplicated	IDmodified-transcript-145385	512.0	284	https://www.orthodb.org/v10?query=119367at3193	Cysteine peptidase, cysteine active site
119367at3193	Duplicated	IDmodified-transcript-152100	510.4	283	https://www.orthodb.org/v10?query=119367at3193	Cysteine peptidase, cysteine active site
119367at3193	Duplicated	IDmodified-transcript-26850	491.6	283	https://www.orthodb.org/v10?query=119367at3193	Cysteine peptidase, cysteine active site
119415at3193	Complete	IDmodified-transcript-132963	560.8	277	https://www.orthodb.org/v10?query=119415at3193	Protein-ribulosamine 3-kinase, chloroplastic
119747at3193	Duplicated	MSTRG.18449.1.p1	384.8	220	https://www.orthodb.org/v10?query=119747at3193	iron-sulfur protein NUBPL
119747at3193	Duplicated	IDmodified-transcript-154869	383.0	220	https://www.orthodb.org/v10?query=119747at3193	iron-sulfur protein NUBPL
119747at3193	Duplicated	IDmodified-transcript-21961	383.0	220	https://www.orthodb.org/v10?query=119747at3193	iron-sulfur protein NUBPL
119747at3193	Duplicated	IDmodified-transcript-154868	381.8	220	https://www.orthodb.org/v10?query=119747at3193	iron-sulfur protein NUBPL
120142at3193	Complete	IDmodified-transcript-18177	512.3	347	https://www.orthodb.org/v10?query=120142at3193	phytoene dehydrogenase, chloroplastic/chromoplastic
120194at3193	Duplicated	IDmodified-transcript-59616	409.6	244	https://www.orthodb.org/v10?query=120194at3193	dehydrogenase/reductase SDR family member 12
120194at3193	Duplicated	g20954.t1	409.5	244	https://www.orthodb.org/v10?query=120194at3193	dehydrogenase/reductase SDR family member 12
120357at3193	Duplicated	IDmodified-transcript-169550	437.4	244	https://www.orthodb.org/v10?query=120357at3193	Metal-dependent hydrolase
120357at3193	Duplicated	IDmodified-transcript-389667	437.2	244	https://www.orthodb.org/v10?query=120357at3193	Metal-dependent hydrolase
120357at3193	Duplicated	IDmodified-transcript-169549	437.0	244	https://www.orthodb.org/v10?query=120357at3193	Metal-dependent hydrolase
120589at3193	Duplicated	IDmodified-transcript-124505	488.8	284	https://www.orthodb.org/v10?query=120589at3193	GTP binding
120589at3193	Duplicated	IDmodified-transcript-84819	487.8	284	https://www.orthodb.org/v10?query=120589at3193	GTP binding
120589at3193	Duplicated	IDmodified-transcript-33364	487.4	283	https://www.orthodb.org/v10?query=120589at3193	GTP binding
120589at3193	Duplicated	MSTRG.30580.2.p1	487.4	283	https://www.orthodb.org/v10?query=120589at3193	GTP binding
120627at3193	Duplicated	IDmodified-transcript-46882	315.3	202	https://www.orthodb.org/v10?query=120627at3193	Cytochrome P450 family protein
120627at3193	Duplicated	IDmodified-transcript-25682	314.5	202	https://www.orthodb.org/v10?query=120627at3193	Cytochrome P450 family protein
120627at3193	Duplicated	IDmodified-transcript-18052	311.7	199	https://www.orthodb.org/v10?query=120627at3193	Cytochrome P450 family protein
120627at3193	Duplicated	MSTRG.17513.1.p1	311.7	199	https://www.orthodb.org/v10?query=120627at3193	Cytochrome P450 family protein
120714at3193	Duplicated	DEINVI_00014.139177.0.p1	514.6	272	https://www.orthodb.org/v10?query=120714at3193	Leucine carboxyl methyltransferase 1 homolog
120714at3193	Duplicated	MSTRG.17477.1.p1	514.6	272	https://www.orthodb.org/v10?query=120714at3193	Leucine carboxyl methyltransferase 1 homolog
120714at3193	Duplicated	g1779.t2	514.6	272	https://www.orthodb.org/v10?query=120714at3193	Leucine carboxyl methyltransferase 1 homolog
120718at3193	Duplicated	g1325.t1	367.1	253	https://www.orthodb.org/v10?query=120718at3193	lipid droplet-associated hydrolase isoform X1
120718at3193	Duplicated	IDmodified-transcript-183761	343.0	253	https://www.orthodb.org/v10?query=120718at3193	lipid droplet-associated hydrolase isoform X1
